Museum.Name,Legal.Name,Museum.Type,State..Administrative.Location.,Region.Code..AAM.,Is.Museum,Tax.Year,Annual.Revenue
SOMERSET UNION MUSEUM,SOMERSET UNION MUSEUM,HISTORY MUSEUM,NY,2,True,2013,32602.0
SONGWRITERS HALL OF FAME,SONGWRITERS HALL OF FAME INC,GENERAL MUSEUM,NY,2,True,2013,655151.0
SONNENBERG GARDENS & MANSION STATE HISTORIC PARK,SONNENBERG GARDENS,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",NY,2,False,2013,1214197.0
SOUTHEAST MUSUEM ASSOCIATION,SOUTHEAST MUSUEM ASSOCIATION INC,HISTORY MUSEUM,NY,2,True,2013,93781.0
SOUTHERN TIER ZOOLOGICAL SOCIETY,SOUTHERN TIER ZOOLOGICAL SOCIETY INC,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",NY,2,False,2013,1054395.0
SOUTHOLD HISTORICAL SOCIETY,SOUTHOLD HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,646974.0
SPENCERTOWN ACADEMY SOCIETY,SPENCERTOWN ACADEMY SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,241223.0
SPINDLE CITY HISTORICAL SOCIETY,SPINDLE CITY HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,0.0
SPRINGWATER-WEBSTER CROSSING HISTORICAL SOCIETY,SPRINGWATER-WEBSTER CROSSING HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,0.0
ST LAWRENCE COUNTY HISTORICAL ASSOCIATION,ST LAWRENCE COUNTY HISTORICAL ASSOCIATION,HISTORY MUSEUM,NY,2,True,2013,702758.0
ST LAWRENCE POWER & EQUIPMENT MUSEUM,ST LAWRENCE POWER & EQUIPMENT MUSEUM,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,NY,2,True,2013,140182.0
ST MARKS HISTORIC LANDMARK FUND,ST MARKS HISTORIC LANDMARK FUND,HISTORIC PRESERVATION,NY,2,False,2013,166535.0
ST NICHOLAS SOCIETY OF THE CITY OF NY,ST NICHOLAS SOCIETY OF THE CITY OF NY,HISTORIC PRESERVATION,NY,2,False,2013,141431.0
ST PAUL'S,ST PAULS CONSERVANCY CORP,HISTORIC PRESERVATION,NY,2,False,2013,0.0
ST SAVIOURS,SAVE ST SAVIOURS INC,HISTORIC PRESERVATION,NY,2,False,2013,0.0
STATEN ISLAND BOTANICAL GARDEN,SNUG HARBOR CULTURAL CENTER AND BOTANICAL GARDEN,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",NY,2,False,2013,7487618.0
STATEN ISLAND CHILDREN'S MUSEUM,STATEN ISLAND CHILDRENS MUSEUM,CHILDREN'S MUSEUM,NY,2,True,2013,2839418.0
STATEN ISLAND SPORTS HALL OF FAME,STATEN ISLAND SPORTS HALL OF FAME INC,GENERAL MUSEUM,NY,2,True,2013,43840.0
STEEL PLANT MUSEUM,STEEL PLANT MUSEUM INC,GENERAL MUSEUM,NY,2,True,2013,22203.0
STEINBERG MUSEUM OF ART,LONG ISLAND UNIVERSITY,ART MUSEUM,NY,2,True,2013,3043569978.0
STEINBERG MUSEUM OF ART (FORMERLY HILLWOOD ART MUSEUM),LONG ISLAND UNIVERSITY,ART MUSEUM,NY,2,True,2013,3043569978.0
STEPHENTOWN HISTORICAL SOCIETY,STEPHENTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,0.0
STERLING HISTORICAL SOCIETY,STERLING HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,0.0
STEWART HISTORIC BUILDINGS,STEWART HISTORIC BUILDINGS PRESERVATION FUND,HISTORIC PRESERVATION,NY,2,False,2013,0.0
STILLWATER BLOCKHOUSE,STILLWATER BLOCKHOUSE COMMITTEE,GENERAL MUSEUM,NY,2,True,2013,0.0
STONE QUARRY HILL ART PARK,STONE QUARRY HILL ART PARK INC,ART MUSEUM,NY,2,True,2013,115604.0
STONINGTON QUARRY MUSEUM,STONINGTON QUARRY MUSEUM INC,GENERAL MUSEUM,NY,2,True,2013,0.0
STORM KING ART CENTER,STORM KING ART CENTER,ART MUSEUM,NY,2,True,2013,6253724.0
STRAUS HISTORICAL SOCIETY,STRAUS HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,49990.0
STRONG MUSEUM OF PLAY,MARGARET WOODBURY STRONG MUSEUM,GENERAL MUSEUM,NY,2,True,2013,11017076.0
STS PETER & PAUL PRESERVATION CORP,STS PETER & PAUL PRESERVATION CORP,HISTORIC PRESERVATION,NY,2,False,2013,0.0
SUFFOLK CENTER ON THE HOLOCAUST DIVERSITY AND HUMAN UNDERSTANDING,SUFFOLK CENTER ON THE HOLOCAUST DIVERSITY & HUMAN UNDERSTAN,GENERAL MUSEUM,NY,2,True,2013,25487.0
SUFFOLK COUNTY HISTORICAL SOCIETY,SUFFOLK COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,399404.0
SUFFOLK MUSEUM AND CARRIAGE HS,THE LONG ISLAND MUSEUM OF AMERICAN ART HISTORY & CARRIAGES,HISTORY MUSEUM,NY,2,True,2013,6016425.0
SUGAR HILL CHILDREN'S MUSEUM OF ART AND STORYTELLING,SUGAR HILL CHILDRENS MUSEUM OF ART AND STORYTELLING,CHILDREN'S MUSEUM,NY,2,True,2013,0.0
SULLIVAN COUNTY HISTORICAL SOCIETY,SULLIVAN COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,0.0
SULLIVAN COUNTY HISTORICAL SOCIETY,SULLIVAN COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,0.0
SUSQUEHANNA VALLEY RAILWAY HISTORICAL SOCIETY,SUSQUEHANNA VALLEY RAILWAY HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,2487.0
SYRACUSE UNIVERSITY ART GALLERIES,SYRACUSE UNIVERSITY,ART MUSEUM,NY,2,True,2013,2296288022.0
TAPPANTOWN HISTORICAL SOCIETY,TAPPANTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,0.0
TELECOMMUNICATIONS SOCIETY OF FREDONIA,TELECOMMUNICATIONS SOCIETY OF FREDONIA INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,NY,2,True,2013,0.0
TELSA SCIENCE CENTER AT WADRENCYLFFE,FRIENDS OF SCIENCE EAST INC,GENERAL MUSEUM,NY,2,True,2013,208996.0
TENEMENT MUSEUM,LOWER EAST SIDE TENEMENT MUSEUM,HISTORY MUSEUM,NY,2,True,2013,16526088.0
TERWILLIGERS IN AMERICA,TERWILLIGERS IN AMERICA INC,HISTORIC PRESERVATION,NY,2,False,2013,0.0
THEATER MUSEUM,THEATER MUSEUM,GENERAL MUSEUM,NY,2,True,2013,10923.0
THEODORE ROOSEVELT ASSOCIATION,THEODORE ROOSEVELT ASSN,HISTORIC PRESERVATION,NY,2,False,2013,300367.0
THOMAS COLE HISTORIC HOUSE,THOMAS COLE HISTORIC HOUSE,HISTORIC PRESERVATION,NY,2,False,2013,865242.0
THOMAS PAINE COTTAGE,THOMAS PAINE COTTAGE,GENERAL MUSEUM,NY,2,True,2013,42632.0
THOMAS PAINE NATIONAL HISTORICAL ASSOCIATION,THOMAS PAINE NATIONAL HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,NY,2,False,2013,8682.0
THOMPSON PARK CONSERVANCY,THOMPSON PARK CONSERVANCY INC,HISTORIC PRESERVATION,NY,2,False,2013,532847.0
THOUSAND ISLANDS MUSEUM,THOUSAND ISLANDS MUSEUM,HISTORY MUSEUM,NY,2,True,2013,65750.0
THREE VILLAGE HISTORICAL SOCIETY,THREE VILLAGE HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,124914.0
TIME AND THE VALLEYS MUSEUM,TIME AND THE VALLEYS MUSEUM,GENERAL MUSEUM,NY,2,True,2013,118269.0
TONAWANDA TOWN OF - HISTORICAL SOCIETY AND MUSEUM,HISTORICAL SOCIETY OF THE TONAWANDAS INC,HISTORIC PRESERVATION,NY,2,False,2013,60100.0
TOWERS OF FREEDOM MILITARY MONUMENT,TOWERS OF FREEDOM MILITARY MONUMENT INC,HISTORIC PRESERVATION,NY,2,False,2013,88357.0
TRAILSIDE NATURE MUSEUM,FRIENDS OF TRAILSIDE NATURE MUSEUM,GENERAL MUSEUM,NY,2,True,2013,0.0
TRAVELING WILDERNESS EXPERIENCE,TRAVELING WILDERNESS EXPERIENCE INC,ART MUSEUM,NY,2,True,2013,34331.0
TRESTLE,TRESTLE INC,HISTORIC PRESERVATION,NY,2,False,2013,11258.0
TROLLEY MUSEUM OF NEW YORK,TROLLEY MUSEUM OF NEW YORK,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,NY,2,True,2013,0.0
TUN TAVERN LEATHERNECKS MUSEUM,TUN TAVERN LEATHERNECKS MUSEUM,GENERAL MUSEUM,NY,2,True,2013,3186.0
TUSTEN HISTORICAL SOCIETY,TUSTEN HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,0.0
UKRAINIAN MUSEUM,UKRAINIAN MUSEUM,GENERAL MUSEUM,NY,2,True,2013,2226917.0
UNADILLA VALLEY RAILWAY SOCIETY & MUSEUM,UNADILLA VALLEY RAILWAY SOCIETY & MUSEUM,GENERAL MUSEUM,NY,2,True,2013,0.0
UNDERGROUND RAILROAD HISTORY PROJECT,UNDERGROUND RAILROAD HISTORY PROJECT OF THE CAPITAL REGION,HISTORY MUSEUM,NY,2,True,2013,60563.0
UNION GALLERY,WAGNER COLLEGE,ART MUSEUM,NY,2,True,2013,207310538.0
UNION THEOLOGICAL SEMINARY,UNION THEOLOGICAL SEMINARY,HISTORIC PRESERVATION,NY,2,False,2013,15997827.0
UNITED STATES COURT OF INTERNATIONAL,HISTORICAL SOCIETY OF THE UNITED STATES COURT OF INTERNATIO,HISTORIC PRESERVATION,NY,2,False,2013,0.0
UPPER EAST SIDE HISTORIC DISTRICTS,FRIENDS OF THE UPPER EAST SIDE HISTORIC DISTRICT INC,HISTORIC PRESERVATION,NY,2,False,2013,290728.0
UTICA ZOOLOGICAL SOCIETY,UTICA ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",NY,2,False,2013,1794905.0
VALENTOWN MUSEUM,VICTOR HISTORICAL SOCIETY,GENERAL MUSEUM,NY,2,True,2013,33664.0
VAN ALSTYNE HOMESTEAD SOCIETY,VAN ALSTYNE HOMESTEAD SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,0.0
VAN CORTLANDTVILLE HISTORICAL SOCIETY,VAN CORTLANDTVILLE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,0.0
VANDERBILT MUSEUM,VANDERBILT MUSEUM SUFFOLK COUNTY COMMISSION,GENERAL MUSEUM,NY,2,True,2013,3274202.0
VASSAR COLLEGE ARBORETUM,VASSAR COLLEGE,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",NY,2,False,2013,511847784.0
VERONA BEACH LIGHTHOUSE,VERONA BEACH LIGHTHOUSE ASSOCIATION,HISTORIC PRESERVATION,NY,2,False,2013,0.0
VESTAL HISTORICAL SOCIETY,VESTAL HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,0.0
VICTOR HISTORICAL SOCIETY,VICTOR HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,33664.0
VISUAL ARTS GALLERY,ADIRONDACK COMMUNITY COLLEGE,ART MUSEUM,NY,2,True,2013,0.0
VISUAL UNDERSTANDING IN EDUCATION,VISUAL UNDERSTANDING IN EDUCATION INC,ART MUSEUM,NY,2,True,2013,1279612.0
VOLUNTEER FIREMANS HALL AND MUSEUM OF KINGSTON,VOLUNTEER FIREMANS HALL AND MUSEUM OF KINGSTON,GENERAL MUSEUM,NY,2,True,2013,0.0
WAGNER COLLEGE PLANETARIUM,WAGNER COLLEGE,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,NY,2,True,2013,207310538.0
WALT WHITMAN BIRTHPLACE,WALT WHITMAN BIRTHPLACE ASSOCIATION,HISTORIC PRESERVATION,NY,2,False,2013,245109.0
WARREN COUNTY HISTORICAL SOCIETY,WARREN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,1591839.0
WARSAW HISTORICAL SOCIETY,WARSAW HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,0.0
WASHINGTON COUNTY HISTORICAL SOCIETY,WASHINGTON COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,799328.0
WASHINGTON PARK,FRIENDS OF WASHINGTON PARK INC,HISTORY MUSEUM,NY,2,True,2013,32652.0
WATER MILL MUSEUM,WATER MILL MUSEUM,GENERAL MUSEUM,NY,2,True,2013,167758.0
WATERFORD HISTORICAL MUSEUM & CULTURAL CENTER,WATERFORD HISTORICAL MUSEUM & CULTURAL CENTER INC,HISTORY MUSEUM,NY,2,True,2013,67056.0
WATERFRONT MUSEUM,THE WATERFRONT MUSEUM,HISTORY MUSEUM,NY,2,True,2013,191123.0
WATERLOO LIBRARY AND HISTORICAL SOCIETY,WATERLOO LIBRARY & HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,344850.0
WATERTOWN HISTORICAL SOCIETY,TOWN OF WATERTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,6.0
WATKINS GLEN MOTOR RACING RESEARCH COUNCIL,WATKINS GLEN MOTOR RACING RESEARCH COUNCIL INC,HISTORY MUSEUM,NY,2,True,2013,546679.0
WAWARSING HISTORICAL SOCIETY & KNIFE MUSEUM,WAWARSING HISTORICAL SOCIETY & KNIFE MUSEUM,HISTORIC PRESERVATION,NY,2,False,2013,0.0
WEAVING ART MUSEUM AND RESEACH INSTITUTE,WEAVING ART MUSEUM AND RESEACH INSTITUTE,ART MUSEUM,NY,2,True,2013,0.0
WEBB HISTORICAL ASSOCIATION,TOWN OF WEBB HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,NY,2,False,2013,139034.0
WELLS HISTORICAL SOCIETY,WELLS HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,36570.0
WELLSPRING NATURE CENTER,WELLSPRING NATURE CENTER INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",NY,2,False,2013,7746.0
WEST END PRESERVATION SOCIETY,WEST END PRESERVATION SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,0.0
WEST SENECA HISTORICAL SOCIETY AND MUSEUM,WEST SENECA HISTORICAL SOCIETY AND MUSEUM,HISTORIC PRESERVATION,NY,2,False,2013,0.0
WESTERN NEW YORK RAILWAY HISTORICAL SOCIETY,WESTERN NEW YORK RAILWAY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,1973346.0
WESTHAMPTON BEACH HISTORICAL SOCIETY,WESTHAMPTON BEACH HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,153225.0
WESTPORT HISTORICAL SOCIETY,WESTPORT HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,31627.0
WESTVILLE HISTORICAL ORGANIZATION,WESTVILLE HISTORICAL ORGANIZATION,HISTORIC PRESERVATION,NY,2,False,2013,0.0
WHALING MUSEUM & EDUCATION CENTER,WHALING MUSEUM SOCIETY INC,GENERAL MUSEUM,NY,2,True,2013,676167.0
WHITEHALL SKENE MANOR PRESERVATION,WHITEHALL SKENE MANOR PRESERVATION INCORPORATED,HISTORIC PRESERVATION,NY,2,False,2013,46923.0
WHITESBORO HISTORICAL SOCIETY,WHITESBORO HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,0.0
WHITNEY MUSEUM OF AMERICAN ART,WHITNEY MUSEUM OF AMERICAN ART,ART MUSEUM,NY,2,True,2013,91271000.0
WILDERSTEIN PRESERVATION,WILDERSTEIN PRESERVATION,HISTORIC PRESERVATION,NY,2,False,2013,772904.0
WILDLIFE SPORTS AND EDUCATIONAL MUSEUM,WILDLIFE SPORTS AND EDUCATIONAL MUSEUM,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",NY,2,False,2013,25060.0
WILSON HISTORICAL SOCIETY,WILSON HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,35599.0
WINDSOR WHIP WORKS ART CENTER,WINDSOR WHIP WORKS ART CENTER INC,ART MUSEUM,NY,2,True,2013,39458.0
WINGS OF EAGLES DISCOVERY CENTER,WINGS OF EAGLES DISCOVERY CENTER,HISTORY MUSEUM,NY,2,True,2013,386794.0
WINGS WORLD QUEST,WINGS WORLD QUEST INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,NY,2,True,2013,0.0
WNY GAS & STEAM ENGINE ASSOCIATION,WESTERN NEW YORK GAS & STEAM ENGINE ASSOCIATION INC,GENERAL MUSEUM,NY,2,True,2013,76385.0
WOLCOTT HISTORICAL SOCIETY,WOLCOTT HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,0.0
WOMEN DIVERS HALL OF FAME,WOMEN DIVERS HALL OF FAME INC,GENERAL MUSEUM,NY,2,True,2013,35639.0
WOODLAWN CONSERVANCY,WOODLAWN CONSERVANCY INC,HISTORIC PRESERVATION,NY,2,False,2013,269187.0
WOODSTOCK MUSEUM,WOODSTOCK MUSEUM,GENERAL MUSEUM,NY,2,True,2013,34733.0
WORCESTER HISTORICAL SOCIETY,WORCESTER HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,NY,2,False,2013,21217.0
WORKING HARBOR COMMITTEE,WORKING HARBOR COMMITTEE INC,HISTORIC PRESERVATION,NY,2,False,2013,135530.0
WORLD AWARENESS CHILDREN'S MUSEUM,WORLD AWARENESS CHILDRENS MUSEUM,CHILDREN'S MUSEUM,NY,2,True,2013,209132.0
WORLD VIDEO GAME HALL OF FAME,WORLD VIDEO GAME HALL OF FAME,GENERAL MUSEUM,NY,2,True,2013,11017076.0
YADDO,CORPORATION OF YADDO,HISTORIC PRESERVATION,NY,2,False,2013,4300143.0
YAGER MUSEUM,HARTWICK COLLEGE,GENERAL MUSEUM,NY,2,True,2013,408001730.0
YATES COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,YATES COUNTY GENEALOGICAL AND HISTORICAL SOCIETY,HISTORIC PRESERVATION,NY,2,False,2013,128694.0
YESHIVA UNIVERSITY MUSEUM,YESHIVA UNIVERSITY,GENERAL MUSEUM,NY,2,True,2013,704895062.0
ZADOCK PRATT HOUSE,ZADOCK PRATT MUSEUM INC,HISTORIC PRESERVATION,NY,2,False,2013,138866.0
ZOOLOGICAL SOCIETY OF BUFFALO,ZOOLOGICAL SOCIETY OF BUFFALO INC,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",NY,2,False,2013,10643392.0
A B GRAHAM MEMORIAL CENTER,A B GRAHAM MEMORIAL CENTER INC,GENERAL MUSEUM,OH,4,True,2013,58739.0
ABERDEEN HUNGINGTON TOWNSHIP MUSEUM,ABERDEEN HUNTINGTON TOWNSHIP MUSEUM INC,GENERAL MUSEUM,OH,4,True,2013,0.0
AFRICAN AMERICAN MUSEUM,AFRICAN AMERICAN MUSEUM,GENERAL MUSEUM,OH,4,True,2013,807335.0
AHA! A HAND'S ON ADVENTURE: A CHILDREN'S MUSEUM,AHA A HANDS ON ADVENTURE A CHILDRENS MUSEUM INC,CHILDREN'S MUSEUM,OH,4,True,2013,139290.0
AKRON CANTON AND YOUNGSTOWN RAILROAD HISTORICAL SOCIETY,AKRON CANTON AND YOUNGSTOWN R R HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,0.0
AKRON FOSSILS & SCIENCE CENTER,AKRON FOSSILS & SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OH,4,True,2013,173599.0
ALDUS SOCIETY,ALDUS SOCIETY,HISTORY MUSEUM,OH,4,True,2013,0.0
ALLEN COUNTY HISTORICAL SOCIETY,ALLEN COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,334357.0
ALLEN MEMORIAL ART MUSEUM,OBERLIN COLLEGE,ART MUSEUM,OH,4,True,2013,273586793.0
ALLIANCE AREA PRESERVATION SOCIETY,ALLIANCE AREA PRESERVATION SOCIETY INC,HISTORIC PRESERVATION,OH,4,False,2013,0.0
ALLIANCE HISTORICAL SOCIETY,ALLIANCE HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,7585.0
ALPINE HILLS HISTORICAL MUSEUM,ALPINE HILLS HISTORICAL MUSEUM,HISTORIC PRESERVATION,OH,4,False,2013,0.0
AMERICAN CLASSICAL MUSIC HALL OF FAME AND MUSEUM,AMERICAN CLASSICAL MUSIC HALL OF FAME AND MUSEUM,GENERAL MUSEUM,OH,4,True,2013,20266.0
AMERICAN MOTORCYCLE HERITAGE FOUNDATION,AMERICAN MOTORCYCLE HERITAGE FOUNDATION,GENERAL MUSEUM,OH,4,True,2013,1353394.0
AMERICAN SIGN MUSEUM,AMERICAN SIGN MUSEUM,HISTORY MUSEUM,OH,4,True,2013,477914.0
AMERICAN VETERANS HERITAGE CENTER,AMERICAN VETERANS HERITAGE CENTER INC,HISTORY MUSEUM,OH,4,True,2013,17955.0
AMERICAS PEOPLE HALL OF FAME,AMERICAS PEOPLE HALL OF FAME,GENERAL MUSEUM,OH,4,True,2013,0.0
AMHERST HISTORICAL SOCIETY,AMHERST HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,163597.0
ANDERSON TOWNSHIP HISTORICAL SOCIETY,ANDERSON TOWNSHIP HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,False,2013,0.0
APPLE CREEK HISTORICAL SOCIETY,APPLE CREEK HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,95454.0
ARFONS JET PROPULSION MUSEUM,ARFONS JET PROPULSION MUSEUM,GENERAL MUSEUM,OH,4,True,2013,0.0
ARMSTRONG AIR & SPACE MUSEUM,ARMSTRONG AIR & SPACE MUSEUM ASSOCIATIONS INC,GENERAL MUSEUM,OH,4,True,2013,318052.0
ART YOUNGSTOWN,ART YOUNGSTOWN INC,GENERAL MUSEUM,OH,4,True,2013,0.0
ARTISTS ARCHIVES OF THE WESTERN RESERVE,ARTISTS ARCHIVES OF THE WESTERN RESERVE,GENERAL MUSEUM,OH,4,True,2013,290359.0
ASHLAND COUNTY HISTORICAL MUSEUM,ASHLAND COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,477748.0
ASHLAND COUTNY SPORTS HALL OF FAME,ASHLAND COUTNY SPORTS HALL OF FAME INC,GENERAL MUSEUM,OH,4,True,2013,0.0
ASHTABULA ARTS CENTER,ASHTABULA ARTS CENTER,ART MUSEUM,OH,4,True,2013,643631.0
ASHTABULA COUNTY HISTORICAL SOCIETY,ASHTABULA COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,87302.0
ASHTABULA LIGHTHOUSE,ASHTABULA LIGHTHOUSE RESTORATION AND PRESERVATION SOCIETY,GENERAL MUSEUM,OH,4,True,2013,0.0
ASHTABULA MARITIME & SURFACE TRANSPORTATION MUSEUM,ASHTABULA MARITIME & SURFACE TRANSPORTATION MUSEUM INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,OH,4,True,2013,0.0
ASHVILLE AREA HERITAGE SOCIETY,ASHVILLE AREA HERITAGE SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,0.0
ATWATER HISTORICAL SOCIETY,ATWATER HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,0.0
AUGLAIZE COUNTY HISTORICAL SOCIETY,AUGLAIZE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,23102.0
AUGLAIZE TOWNSHIP HISTORICAL SOCIETY,AUGLAIZE TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,0.0
AURORA HISTORICAL SOCIETY,AURORA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,205123.0
AUSTINTOWN HISTORICAL SOCIETY,AUSTINTOWN HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,0.0
AVERY-DOWNER HOUSE,ROBBINS HUNTER MUSEUM RESTORATION AND PRESERVATION CORPO,HISTORIC PRESERVATION,OH,4,False,2013,220556.0
AVIATION HALL OF FAME,AVIATION HALL OF FAME,GENERAL MUSEUM,OH,4,True,2013,370960.0
AVIATION TRAIL,AVIATION TRAIL,GENERAL MUSEUM,OH,4,True,2013,48220.0
B&O DEPOT RESTORATION,B&O DEPOT RESTORATION,HISTORIC PRESERVATION,OH,4,False,2013,0.0
BALTIC AREA HISTORICAL SOCIETY,BALTIC AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,0.0
BARBERTON HISTORICAL SOCIETY,BARBERTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,69070.0
BEARS MILL,FRIENDS OF BEARS MILL INC,HISTORIC PRESERVATION,OH,4,False,2013,1544514.0
BEDFORD HISTORICAL SOCIETY,BEDFORD HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,661084.0
BEDFORD HISTORICAL SOCIETY,BEDFORD HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,661084.0
BELLEVUE HISTORICAL SOCIETY AND HERITAGE MUSEUM,BELLEVUE HISTORICAL SOCIETY AND HERITAGE MUSEUM,HISTORIC PRESERVATION,OH,4,False,2013,15199.0
BELMONT COUNTY HISTORICAL SOCIETY,BELMONT COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,41979.0
BELMONT HISTORICAL SOCIETY,BELMONT HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,0.0
BEREA HISTORICAL SOCIETY,BEREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,-2073.0
BETHEL TOWNSHIP HISTORICAL SOCIETY,BETHEL TOWNSHIP HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,False,2013,0.0
BEXLEY HISTORICAL SOCIETY,BEXLEY HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,0.0
BIG WALNUT AREA HISTORICAL SOCIETY,BIG WALNUT AREA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,False,2013,68686.0
BIRMINGHAM HALL OF FAME,BIRMINGHAM HALL OF FAME,GENERAL MUSEUM,OH,4,True,2013,0.0
BLACK RIVER HISTORICAL SOCIETY OF LORAIN OHIO,LORAIN HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,687534.0
BLAIR MUSEUM,FRIENDS OF THE BLAIR MUSEUM INC,ART MUSEUM,OH,4,True,2013,13008.0
BLANCHESTER AREA HISTORICAL SOCIETY,BLANCHESTER AREA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,OH,4,False,2013,0.0
BOARDMAN HISTORICAL SOCIETY,BOARDMAN HISTORICAL SOCIETY,HISTORIC PRESERVATION,OH,4,False,2013,2583.0
BOHEMIAN NATIONAL HALL,SOKOL GREATER CLEVELAND GYMNASTIC & EDUCATIONAL ORGANIZATIO,HISTORIC PRESERVATION,OH,4,False,2013,292372.0
